isrc,n_playlists,streams,sp_popularity,youtube_views,tiktok_counts,ins_followers_artist,monthly_listeners_artist,playlist_total_reach_artist,sp_fans_artist,shazam_counts,log_n_playlists,log_streams,log_youtube_views,log_tiktok_counts,log_ins_followers_artist,log_monthly_listeners_artist,log_playlist_total_reach_artist,log_sp_fans_artist,log_shazam_counts
GBCFB1800253,604,236050,17,9849405,160,487001,5101120,37741056,103710,276565,6.40357419793482,12.3717989259744,16.1029216052324,5.07517381523383,13.0960214554507,15.4449706814274,17.4462590784353,11.5493538215838,12.5302011536916
NLM5S1600060,5738,2395407,69,314869957,18100,16116174,24503655,194299451,6915208,2112816,8.65486599654131,14.689063711759,19.5676702766295,9.80366721725392,16.5953339219588,17.0143328480617,19.0849110888161,15.7492336021659,14.5635322128254
TRA161900302,32,1093666,41,4045658,15,756,197811,767553,8113,41319,3.46573590279973,13.9050459137047,15.2131547652083,2.70805020110221,6.62804137617953,12.1950673083535,13.5509628114339,9.00122299239506,10.6290777215854
FR9W11705271,99,4447652,54,38545402,95,1431042,3144594,6987688,1282534,91789,4.59511985013459,15.3078868744418,17.4673473771894,4.55387689160054,14.1739134082127,14.9611953459837,15.7596603012714,14.0643483663969,11.4272477437208
USUM71704648,1508,7145939,19,89748172,1158,4945178,36808497,186711480,5946142,552354,7.3185395485679,15.782054781285,18.3125182174372,7.05444965813294,15.4139235183466,17.4212392732257,19.0450750956414,15.5982531638561,13.2219444240593
FIWMA1000734,113,1621650,47,6048960,459,24713,292342,376476,6880,9310,4.72738781871234,14.298954707389,15.6153969144039,6.12905021006055,10.11508469995,12.585679628769,12.8386095791704,8.83637393092739,9.13884437027111
USUM71800827,773,4161238,58,12996064,2609,1216611,12151083,92747000,666718,328338,6.65027904858742,15.2413231841183,16.3801571003512,7.86672228513673,14.0115796824192,16.3129288595809,18.3453859139152,13.4101224468918,12.7017988445831
ROCRP1303495,102,365655,41,143086899,101800,60494,231770,948267,49700,634301,4.62497281328427,12.8094455448843,18.7789626889729,11.5307653830986,11.0102994655472,12.3535007795966,13.7623913871521,10.8137602120847,13.3602788841618
USHR11838465,194,4697452,11,102008073,265,15093318,5999467,42527082,576959,166200,5.26785815906333,15.3625307920164,18.4405625151754,5.57972982598622,16.5297626872895,15.6071811899131,17.5656516544834,13.2655264857732,12.0209471614035
NLRD51630379,3418,33542,65,30799947,8220,473132,2506028,30549164,33348,951230,8.13681086367554,10.4205536638916,17.2430235271631,9.01432548805023,13.0671296983088,14.7342095875601,17.234847878232,10.4147530795305,13.7655111629699
USWL11900037,1415,51082512,10,187813000,13000,1907305,5990862,54105190,91728,1584471,7.25488481007734,17.7489527656798,19.0509573449199,9.47270463644367,14.4612018088679,15.6057458662489,17.806440672672,11.4265829551482,14.2757611556421
USUM71813046,2107,59881173,26,121980691,28300,3183227,14846827,121087464,2499165,1055577,7.65302041380419,17.9078727065022,18.6193733196796,10.2506170836313,14.9734060200895,16.5132967303486,18.6120236854111,14.731467234048,13.8695980948177
USUM71918496,443,46373349,70,73537207,69,2798297,10922099,65587767,976673,360609,6.09356977004514,17.65223547718,18.1133020537852,4.23410650459726,14.8445215758224,16.2062987259271,17.9988997578665,13.7919071769458,12.7955495478426
FRU700900116,10745,20936968,69,93445392,1520,255528,5267041,26116965,507975,2470991,9.28219580907661,16.8570269582715,18.3528877808587,7.32646561384032,12.4510872716626,15.4769792827527,17.0780956611344,13.1381875127512,14.720129842714
USUM71922072,1610,13100385,69,41929846,4209,10289406,18495164,106899352,410745,860969,7.38398945797851,16.3881521770525,17.5515084463522,8.34498036877057,16.1466253801965,16.7330198504708,18.487398314237,12.9257278629709,13.6658137781159
USRC11702976,1014,3326609,53,33035136,49200,59787071,25776342,160060334,5861944,651337,6.92165818415113,15.0174640248,17.3130822802834,10.8036489024804,17.906299991532,17.0649676524673,18.8910613896185,15.5839918471538,13.3867824523789
FRZ041700682,125,4835567,50,64896153,6503,615367,1168541,4537020,930243,411905,4.8283137373023,15.3915089499009,17.9882989041085,8.78001888786915,13.3299741167729,13.9712665200648,15.3277809668356,13.7432011213216,12.9285480192192
GBUM71800802,1223,3168118,64,42373667,1568,1846321,9846447,66388510,1333138,735140,7.10906213568717,14.9686482786975,17.562037665943,7.35755620091035,14.4287055684187,16.1026212374166,18.0110345573045,14.1030461196839,13.5078162362472
USSM11807713,681,890969,16,1619697,279,13590397,21914511,172279250,2949723,88159,6.52356230614951,13.7000649134796,14.2977496526779,5.63121178182137,16.424873998357,16.9026595781022,18.9646272647625,14.8972218256022,11.3868972813097
USRC11600876,24918,167546097,76,1365161987,1400000,59787071,25776342,160060334,5861944,12964629,10.1233457128588,18.9367690773373,21.0345389303373,14.1519827945855,17.906299991532,17.0649676524673,18.8910613896185,15.5839918471538,16.3777353610422
GBBLK0000233,1948,51431,64,3547631,690,172446,3160158,13856837,319546,528920,7.57455848420248,10.8479963824843,15.0817906147482,6.53669159759131,12.057839422967,14.9661325843131,16.4442893150038,12.6746565173972,13.1785924706708
TCADG1767605,342,7868664,69,341910482,698,1868018,2853398,7063174,269800,459884,5.83481073706261,15.8783988474061,19.6500595122267,6.54821910276237,14.4403885336988,14.8640211227444,15.7704050835117,12.5054362227558,13.038729562751
PLI292000139,14,3186497,53,4937299,156,538579,1177048,1467887,33883,3395,2.63905732961526,14.9744327522642,15.4123289785021,5.04985600724954,13.1966894686255,13.9785201670591,14.199334509717,10.4306686926617,8.1300590399928
DEUM72001020,327,6085172,63,4992035,6149,542426,4049185,18682858,104041,431582,5.78996017089725,15.6213655502327,15.4233542002248,8.72404474595347,13.2038069495627,15.2140261842644,16.7431169769207,11.5525403312042,12.9752128062138
PT9EV1900001,49,3163427,47,16053892,293,185543,355222,863646,23641,53879,3.89182029811063,14.9671664915955,16.5914618703557,5.68017260901707,12.1310419400967,12.7804982251191,13.6689182416049,10.0707377718098,10.8944960705896
PT1ED1800010,3,20127,23,13892,112,890181,2079,14643,93,7833,1.09861228866811,9.909817476231,9.53906841386396,4.71849887129509,13.6991800918178,7.63964228785801,9.59171768455526,4.53259949315326,8.96610085736724
GBCTA0400231,8318,224351,72,97531459,8691,5152076,14189559,107774441,2713816,1278706,9.02617712030286,12.3209670687153,18.3956855403359,9.07004328643746,15.4549102982103,16.4680169704292,18.4955510918524,14.8138663204685,14.0613591870538
USUM71804074,128,233362,6,24802439,277,26024974,21184462,128497871,1547439,48893,4.85203026391962,12.360346174954,17.0264525530737,5.62401750618734,17.0745671734254,16.8687785463934,18.6714228940689,14.2521118643472,10.7973895159319
USUM71801760,1516,571327,55,34872286,92,7093353,14206283,93293047,891795,147044,7.32383056620232,13.2557170042294,17.3672029742891,4.52178857704904,15.7746687063222,16.4691948895015,18.3512561399966,13.7009915645215,11.8984871407016
USUM71604426,1630,1721297,56,31483411,27100,7093353,14206283,93293047,891795,92896,7.39633529380081,14.3585886343893,17.2649713301544,10.2072890068678,15.7746687063222,16.4691948895015,18.3512561399966,13.7009915645215,11.4392358668244
QMRSZ1501345,710,9104,54,115202905,72,1333279,5084910,17756804,218156,869536,6.56526497003536,9.11646915636611,18.562205522922,4.27666611901606,14.1031518795858,15.4417878881931,16.6922793243795,12.2929656821845,13.6757150150246
GBUM71706300,2818,5933332,68,13347581,165700,21508,2520234,10770291,85252,3369608,7.94378269245863,15.5960965018751,16.4068457278902,12.0179342034147,9.97618023792957,14.7398623123195,16.1923020682662,11.3533668552811,15.030306975088
USUM71802594,1194,5900411,15,3656255,196,10101625,11559297,92214672,275396,301342,7.08506429395255,15.5905325674667,15.1119499574827,5.27811465923052,16.128206859959,16.2630006062105,18.3396298081877,12.525965340843,12.6160011113546
GBUM71701364,1478,47207,48,13503257,2,178846,4420757,21179591,38207,189955,7.29844510150815,10.7622974656623,16.4184414735696,0.693147180559945,12.0942803793266,15.3018215063577,16.8685485872806,10.5507740238805,12.1545424809858
USUG11901583,250,75630,52,9004139,4,488812,7466701,102896203,46881,62950,5.52146091786225,11.2336083088501,16.0131949184729,1.38629436111989,13.0997332364563,15.8259638263609,18.4492313002206,10.7553677550814,11.0500960394725
SE5752049354,49,822949,42,52394,22,150686,805927,2211580,3542,1220,3.89182029811063,13.6206495093308,10.8665473599363,3.09104245335832,11.9229534804982,13.5997484466674,14.6092177501784,8.17244681834278,7.1066061377273
AUUM71500303,10699,190081226,85,100282603,39000,2173948,14640315,58107574,550772,3710788,9.27790555813861,19.0629620440336,18.423502788237,10.5713169251118,14.592055427334,16.4992895826594,17.8778065747716,13.2190762093956,15.126754810952
DKADG2000068,34,1544249,43,663552,339,312222,636519,2590374,2118,3276,3.52636052461616,14.2500482659944,13.4053625019517,5.82600010738045,12.6514697522297,13.3637695472803,14.7673128247952,7.65822752616135,8.09437844497296
NLG661701091,612,11648496,25,20258360,3494,413812,1773524,5027369,51266,169745,6.41673228251233,16.2706876309296,16.8240781058282,8.158802490694,12.9331670433898,14.388479085667,15.4304073436012,10.8447830433998,12.0420525899061
TRBJP1800002,91,348331,59,44530745,822,58115,1070228,3491393,125671,104433,4.51085950651685,12.7609084561259,17.6116904074521,6.71174039505618,10.9701790850778,13.883382267851,15.0658113549444,11.7414226599261,11.5563009964382
ARF061001519,74,89440,56,19579955,96,390251,358913,615893,22907,12267,4.30406509320417,11.4013232883889,16.7900168968005,4.56434819146784,12.8745454008344,12.7908352982685,13.3308285261291,10.0391978196886,9.41466800903275
USKO11800610,251,358641,59,24957826,736,6566073,10597149,62908189,644181,159671,5.52545293913178,12.7900771671368,17.0326979983132,6.60123011872888,15.6974264948619,16.1760955606413,17.9571869039756,13.3757350214983,11.9808707272314
ES21S1700082,19,22287,45,1285505,10,155024,757785,1432497,82446,19656,2.94443897916644,10.0117588278199,14.0666621952177,2.30258509299405,11.9513352226248,13.5381549832298,14.174929633328,11.3198988125598,9.88613791420102
USAT21701762,9698,77595234,75,28081496,1400000,86023658,41468551,349551813,1329498,5538302,9.1796749576653,18.1670165657415,17.150621412056,14.1519827945855,18.2701329094099,17.540445890691,19.6721623575774,14.1003119853391,15.5271985135483
QM4TW1987698,662,25116634,77,207382824,206000,2085280,6294779,15110307,485949,300532,6.49526555593701,17.0390408937706,19.1500770345154,12.2356314477717,14.5504136967645,15.6552311176164,16.5308876517129,13.0938589591046,12.6133095164725
QM9WM1900159,372,21937498,72,151083530,102400,150003,5513052,16809316,126073,414752,5.91889385427315,16.9037079680223,18.8333434206402,11.5366419915875,11.9184105728784,15.5226289297784,16.6374438144915,11.7446163832458,12.9354360302231
ITB002000371,241,42146931,67,18388724,66600,11739315,3494354,8125013,334581,442001,5.48479693349066,17.5566724283734,16.7272482086376,11.1064598565285,16.2784540231321,15.0666590810866,15.9104578861788,12.7206342817026,12.9990674235007
USUM71920712,1731,90207696,85,50954291,295900,3880324,19653597,84620841,240618,899175,7.45645455517621,18.3176253029009,17.7464395339101,12.5977768383883,15.1714292132677,16.7937709329624,18.2536911417556,12.3909658926919,13.709232955244
ITUM71900657,170,6887709,57,114199445,25900,2430404,1512645,4206197,24925,687919,5.13579843705026,15.7452490768105,18.5534569952795,10.1619982476876,14.7035680566419,14.2293703320607,15.2520694719986,10.12362659483,13.4414263774263
USSD11900365,313,2861318,60,25562663,3384,1580244,10481427,53090608,388315,743122,5.74620319054015,14.8667929158031,17.0566433682751,8.12681372072611,14.2730898234598,16.1651153917098,17.7875105967452,12.869572144899,13.5186155094131
USAT21600354,3323,979260,74,110840540,186200,10085249,12949773,68883635,142773,4044739,8.1086232683546,13.7945524633728,18.5236031498346,12.1345766438251,16.1265844191995,16.3765888169987,18.0479291896298,11.8690112353803,15.2129275822891
USRC11803764,266,64749,1,5935558,24,39618888,23195234,117003211,2243530,49081,5.5834963087817,11.0782735354271,15.5964716001406,3.17805383034795,17.4948165322078,16.9594573844982,18.5777119368299,14.6235610762722,10.8012272735154
USSM11800521,357,7631,67,20155767,809,1663625,18955245,70588267,694865,48051,5.87773578177964,8.93997417728963,16.8190010088825,6.69579891705849,14.3245095143889,16.7575912321986,18.0723744988507,13.4514728610747,10.7800182258364
GBUM71703170,394,395216,51,13135489,1,347374,2806452,27597313,116096,417375,5.97635090929793,12.8871877298663,16.3908282091869,0,12.7581572883073,14.8474316100647,17.1332289708756,11.6621727140348,12.941740377246
QM6MZ1960812,353,566182,54,2156833,715,2445190,9754946,81600786,267673,160220,5.8664680569333,13.246670860268,14.5841515000282,6.57228254269401,14.7096333874833,16.0932849964013,18.2173494522409,12.4975213652511,11.9843031497691
US39N1799964,537,385816,23,189156,179,2656620,887867,5427159,5324,26150,6.28599809450887,12.8631158508592,12.1503273504145,5.18738580584076,14.792565196072,13.6965772359822,15.506926350571,8.579980179515,10.1716044694931
USUG11700928,5661,55578936,20,60926842,47,4611903,16729100,80072437,213796,843880,8.64135583403666,17.8333148385186,17.9251843909126,3.85014760171006,15.3441511280597,16.6326602759392,18.1984422454543,12.2727775683242,13.6457655833748
USAT21906979,298,278186,59,9725227,719,6454387,21126616,144420105,399963,84989,5.69709348650541,12.5360452336969,16.0902337890987,6.57786135772105,15.6802706126101,16.8660442253232,18.7882370060332,12.8991273218117,11.3502771153333
USQX91700585,1270,5376200,58,22242032,143,7131537,29939004,159361242,5113432,672200,7.14677217945264,15.4974923628741,16.9174943900794,4.96284463025991,15.7800373371815,17.2146726698693,18.8866841454449,15.4473813610074,13.4183111942731
USRC11802219,745,55109,7,78509916,94,39618888,23195234,117003211,2243530,263692,6.61338421837956,10.9170683211855,18.1787354932465,4.54329478227,17.4948165322078,16.9594573844982,18.5777119368299,14.6235610762722,12.4825370343764
USUG12002841,273,32676475,71,9394854,219,151273714,45426626,308430403,8306057,20152,5.60947179518496,17.3021659580012,16.055672650528,5.3890717298165,18.8346014293623,17.6316089668728,19.5470067778035,15.9324955656583,9.91105881803245
ATE612000002,2814,5679220,58,48796868,1082,102986,2143967,8527547,338680,3523701,7.94236223767434,15.5523244573239,17.7031766884359,6.98656645940643,11.5423483356434,14.5781684092633,15.9588123048399,12.7328109877562,15.0750224156735
FRUM71701465,123,1908750,56,22928402,245,207455,801386,1699828,183262,448585,4.81218435537242,14.461959135515,16.9478869620436,5.50125821054473,12.2426697276639,13.5940980076031,14.3460376274372,12.1186721019159,13.0138534631485
GBUM71902944,2788,191965026,79,104226106,65700,14334949,26646037,207547096,5692803,2276363,7.93307977188042,19.0728237571496,18.4620731933323,11.0928542044727,16.4782110995674,17.0981509920775,19.1508688405562,15.554713303435,14.638089551845
USUM71905828,535,1282098,49,1192573,5,2802586,7797411,51086903,428626,7205,6.28226674689601,14.0640083565989,13.9916237158039,1.6094379124341,14.8460531203443,15.8693023134842,17.7490387209533,12.9683400228042,8.88253050843362
PLI291900102,33,9219361,58,18793217,849,233300,714938,1009523,8207,12521,3.49650756146648,16.0368162872742,16.7490065648246,6.74405918631135,12.3600804580095,13.4799511046296,13.8249885000317,9.01274272762971,9.43516251366895
USAT21500384,15750,1940133,77,297839694,82600,812612,19257920,96851729,4233260,6348512,9.66459564425378,14.4782670853906,19.5120659601309,11.3217649595091,13.60800902984,16.773432962656,18.3886918000069,15.258482939776,15.6637310127005
USCA21001135,10434,49845,74,577438570,81100,115053610,35455996,206569541,7830859,3014133,9.25282498358234,10.8166734694568,20.1741126224079,11.3034382401035,18.5609087516153,17.3838029362732,19.1461476739649,15.8735827682077,14.9188227846004
USSD11800007,710,42568418,60,301529178,134600,5895483,9974376,65419726,543430,626769,6.56526497003536,17.5666231747929,19.5243773455684,11.8100626961928,15.5896970224395,16.1155299623925,17.9963343917441,13.2056561824004,13.3483333306787
GBAHS1800328,6343,386808209,74,9084467,2900000,1289004,23344379,179185583,3788470,12655376,8.7551071216339,19.7734395441724,16.0220765899571,14.8802212949567,14.0693803850973,16.9658667850481,19.0039326032597,15.1474728016209,16.3535926630964
